,net_load,tier1_net_load,tier2_net_load,bss_p_ch,bss_en,load,opr_net_load,opr_tier1_load,opr_tier2_load,ep,gt_net_load,gt_tier1_net_load,gt_tier2_net_load,gt_bss_p_ch,gt_bss_en,gt_load,gt_opr_net_load,gt_opr_tier1_load,gt_opr_tier2_load,gt_ep
19,0.7389906094472416,0.6,0.13899060944724162,0.0,2.0,0.7423631123919311,0.7423631123919311,0.6,0.1423631123919311,0.4377543937138933,0.7579250720461098,0.6,0.15792507204610984,0.0,2.0,0.7423631123919311,0.7423631123919311,0.6,0.1423631123919311,0.4377543937138933
20,0.7283812910122257,0.6,0.12838129101222573,0.0,2.0,0.7146974063400579,0.7146974063400579,0.6,0.11469740634005787,0.45989060346053384,0.7423631123919311,0.6,0.1423631123919311,0.0,2.0,0.7146974063400579,0.7146974063400579,0.6,0.11469740634005787,0.45989060346053384
21,0.6,0.6,0.0,-0.11365484401444792,1.886345155985552,0.6403458213256484,0.5266909773112005,0.5266909773112005,0.0,0.5010742775057945,0.6,0.6,0.0,-0.12073411193690298,1.879265888063097,0.6403458213256484,0.5196117093887455,0.5196117093887455,0.0,0.5010742775057945
22,0.6,0.6,0.0,-0.05980814072452667,1.8265370152610254,0.5123919308357354,0.45258379011120875,0.45258379011120875,0.0,0.5877744294861451,0.6,0.6,0.0,-0.04246928560594576,1.8367966024571514,0.5123919308357354,0.46992264522978966,0.46992264522978966,0.0,0.5877744294861451
23,0.6,0.6,0.0,0.08064257747904113,1.9071795927400665,0.367146974063401,0.44778955154244215,0.44778955154244215,0.0,0.6517760768662848,0.6,0.6,0.0,0.09221902017291006,1.9290156226300614,0.367146974063401,0.4593659942363111,0.4593659942363111,0.0,0.6517760768662848
24,0.4551741840573435,0.4551741840573435,0.0,0.09282040725993346,2.0,0.2397694524495679,0.3325898597095014,0.3325898597095014,0.0,0.6925519778817518,0.4345821325648427,0.4345821325648427,0.0,0.07098437736993857,2.0,0.2397694524495679,0.3107538298195065,0.3107538298195065,0.0,0.6925519778817518
25,-0.7087945105822584,-0.7087945105822584,0.0,-1.0,1.0,0.16657060518732045,-0.8334293948126795,-0.8334293948126795,0.0,0.7216049413222385,-0.710230547550432,-0.710230547550432,0.0,-1.0,1.0,0.16657060518732045,-0.8334293948126795,-0.8334293948126795,0.0,0.7216049413222385
26,-0.7916395887454082,-0.7916395887454082,0.0,-1.0,0.0,0.12219020172910723,-0.8778097982708928,-0.8778097982708928,0.0,0.7173836489232517,-0.7834293948126795,-0.7834293948126795,0.0,-1.0,0.0,0.12219020172910723,-0.8778097982708928,-0.8778097982708928,0.0,0.7173836489232517
27,0.11383521457020099,0.11383521457020099,0.0,0.0,0.0,0.10432276657060545,0.10432276657060545,0.10432276657060545,0.0,0.6732632195707963,0.12219020172910723,0.12219020172910723,0.0,0.0,0.0,0.10432276657060545,0.10432276657060545,0.10432276657060545,0.0,0.6732632195707963
28,0.09214715340625147,0.09214715340625147,0.0,0.0,0.0,0.13256484149855954,0.13256484149855954,0.13256484149855954,0.0,0.5984931415965841,0.10432276657060545,0.10432276657060545,0.0,0.0,0.0,0.13256484149855954,0.13256484149855954,0.13256484149855954,0.0,0.5984931415965841
29,0.10003728453303265,0.10003728453303265,0.0,0.0,0.0,0.22017291066282424,0.22017291066282424,0.22017291066282424,0.0,0.5122375262433726,0.21037463976945317,0.21037463976945317,0.0,0.08190505081146698,0.08190505081146698,0.22017291066282424,0.3020779614742912,0.3020779614742912,0.0,0.5122375262433726
30,0.20632764872735787,0.20632764872735787,0.0,0.020223902568981933,0.020223902568981933,0.370605187319884,0.39082908988886594,0.39082908988886594,0.0,0.42644340953805226,0.6,0.6,0.0,0.39981798877597446,0.48172303958744145,0.370605187319884,0.7704231760958584,0.6,0.17042317609585844,0.42644340953805226
31,0.6,0.6,0.0,0.2988198797096149,0.3190437822785968,0.47089337175792484,0.7697132514675398,0.6,0.1697132514675398,0.3522594802336379,0.6,0.6,0.0,0.24146822387380626,0.7231912634612477,0.47089337175792484,0.7123615956317311,0.6,0.11236159563173109,0.3522594802336379
32,0.9578189502172119,0.6,0.3578189502172119,0.5323228989004339,0.8513666811790308,0.5521613832853031,1.084484282185737,0.6,0.484484282185737,0.3037672913341337,0.8604466858789626,0.6,0.2604466858789626,0.4100561201274081,1.1332473835886558,0.5521613832853031,0.9622175034127112,0.6,0.3622175034127112,0.3037672913341337
33,1.084484282185737,0.6,0.484484282185737,0.5742879140049332,1.425654595183964,0.5919308357348708,1.166218749739804,0.6,0.566218749739804,0.2620516949549848,0.9622175034127112,0.6,0.3622175034127112,0.43163802118674544,1.5648854047754013,0.5919308357348708,1.0235688569216164,0.6,0.4235688569216164,0.2620516949549848
34,1.145289525215611,0.6,0.545289525215611,0.5743454048160359,2.0,0.6138328530259367,1.1881782578419726,0.6,0.5881782578419726,0.26414676311902024,1.0052897011982396,0.6,0.4052897011982396,0.4351145952245987,2.0,0.6138328530259367,1.0489474482505354,0.6,0.44894744825053545,0.26414676311902024
35,0.6,0.6,0.0,-0.013095983506758557,1.9869040164932414,0.6236311239193082,0.6105351404125496,0.6,0.01053514041254966,0.31516601046738824,0.6138328530259367,0.6,0.013832853025936731,0.0,2.0,0.6236311239193082,0.6236311239193082,0.6,0.023631123919308217,0.31516601046738824
36,0.6,0.6,0.0,-0.014561007071214993,1.9723430094220264,0.6144092219020169,0.5998482148308019,0.5998482148308019,0.0,0.37947301282967605,0.6236311239193082,0.6,0.023631123919308217,0.0,2.0,0.6144092219020169,0.6144092219020169,0.6,0.014409221902016878,0.37947301282967605
37,0.6204025297175453,0.6,0.020402529717545304,0.004143467954216495,1.976486477376243,0.6103746397694524,0.6145181077236689,0.6,0.014518107723668905,0.4342941622841256,0.6144092219020169,0.6,0.014409221902016878,0.0,2.0,0.6103746397694524,0.6103746397694524,0.6,0.01037463976945241,0.4342941622841256
38,0.6337224957061464,0.6,0.03372249570614638,0.023513522623757055,2.0,0.6190201729106626,0.6425336955344196,0.6,0.04253369553441966,0.49685161617366336,0.6103746397694524,0.6,0.01037463976945241,0.0,2.0,0.6190201729106626,0.6190201729106626,0.6,0.019020172910662603,0.49685161617366336
39,0.6,0.6,0.0,-0.004021804462447154,1.9959781955375528,0.6172910662824215,0.6132692618199743,0.6,0.013269261819974343,0.5417872660773894,0.6,0.6,0.0,-0.0200212346428027,1.9799787653571972,0.6172910662824215,0.5972698316396188,0.5972698316396188,0.0,0.5417872660773894
40,0.6,0.6,0.0,-0.0175029728005055,1.9784752227370475,0.6674351585014408,0.6499321857009352,0.6,0.04993218570093527,0.5829536307752544,0.6,0.6,0.0,-0.018201122402548897,1.9617776429546483,0.6674351585014408,0.6492340360988919,0.6,0.049234036098891876,0.5829536307752544
41,0.6,0.6,0.0,-0.04724907023146874,1.9312261525055787,0.8080691642651293,0.7608200940336606,0.6,0.1608200940336606,0.6075033335641342,0.6,0.6,0.0,-0.07098437736993768,1.8907932655847106,0.8080691642651293,0.7370847868951916,0.6,0.13708478689519166,0.6075033335641342
42,0.6,0.6,0.0,-0.1652951924810665,1.7659309600245123,0.8161383285302591,0.6508431360491926,0.6,0.05084313604919266,0.6249575994027424,0.6,0.6,0.0,-0.21902017291066245,1.6717730926740482,0.8161383285302591,0.5971181556195967,0.5971181556195967,0.0,0.6249575994027424
43,0.6,0.6,0.0,-0.2010999864490315,1.5648309735754808,0.8005763688760804,0.5994763824270489,0.5994763824270489,0.0,0.6406668088976313,0.6,0.6,0.0,-0.22751403003185167,1.4442590626421965,0.8005763688760804,0.5730623388442287,0.5730623388442287,0.0,0.6406668088976313
44,0.6,0.6,0.0,-0.1868536477924958,1.377977325782985,0.7538904899135447,0.5670368421210489,0.5670368421210489,0.0,0.6533423207350747,0.6,0.6,0.0,-0.21113301986955835,1.2331260427726383,0.7538904899135447,0.5427574700439863,0.5427574700439863,0.0,0.6533423207350747
45,0.6,0.6,0.0,-0.17849277236841543,1.1994845534145697,0.6720461095100866,0.49355333714167116,0.49355333714167116,0.0,0.6771050443217025,0.6,0.6,0.0,-0.1619899893826786,1.0711360533899597,0.6720461095100866,0.510056120127408,0.510056120127408,0.0,0.6771050443217025
46,0.6,0.6,0.0,-0.07709968172996562,1.122384871684604,0.5423631123919314,0.46526343066196574,0.46526343066196574,0.0,0.7285717975433856,0.6,0.6,0.0,-0.07583801001061741,0.9952980433793422,0.5423631123919314,0.46652510238131395,0.46652510238131395,0.0,0.7285717975433856
47,0.6,0.6,0.0,0.06529972099848536,1.1876845926830895,0.38501440922190255,0.4503141302203879,0.4503141302203879,0.0,0.772225464201785,0.6,0.6,0.0,0.060670408008493326,1.0559684513878356,0.38501440922190255,0.4456848172303959,0.4456848172303959,0.0,0.772225464201785
48,0.215600716983949,0.215600716983949,0.0,-0.18768459268308946,1.0,0.26570605187319873,0.07802145919010928,0.07802145919010928,0.0,0.7975226720767731,0.33184438040345876,0.33184438040345876,0.0,-0.05596845138783557,1.0,0.26570605187319873,0.20973760048536316,0.20973760048536316,0.0,0.7975226720767731
49,-0.6979272433027237,-0.6979272433027237,0.0,-1.0,0.0,0.18328530259366047,-0.8167146974063395,-0.8167146974063395,0.0,0.8028635868225248,-0.6842939481268012,-0.6842939481268012,0.0,-1.0,0.0,0.18328530259366047,-0.8167146974063395,-0.8167146974063395,0.0,0.8028635868225248
50,0.1787340196271215,0.1787340196271215,0.0,0.0,0.0,0.1331412103746402,0.1331412103746402,0.1331412103746402,0.0,0.7805487443842449,0.18328530259366047,0.18328530259366047,0.0,0.0,0.0,0.1331412103746402,0.1331412103746402,0.1331412103746402,0.0,0.7805487443842449
51,0.13745148638386367,0.13745148638386367,0.0,0.0,0.0,0.11469740634005753,0.11469740634005753,0.11469740634005753,0.0,0.7300901750178926,0.1331412103746402,0.1331412103746402,0.0,0.0,0.0,0.11469740634005753,0.11469740634005753,0.11469740634005753,0.0,0.7300901750178926
52,0.1085671843433275,0.1085671843433275,0.0,0.0,0.0,0.13544668587896294,0.13544668587896294,0.13544668587896294,0.0,0.6453731190937363,0.11469740634005753,0.11469740634005753,0.0,0.0,0.0,0.13544668587896294,0.13544668587896294,0.13544668587896294,0.0,0.6453731190937363
53,0.13361389391120454,0.13361389391120454,0.0,0.0,0.0,0.21383285302593683,0.21383285302593683,0.21383285302593683,0.0,0.5542773666747214,0.13544668587896294,0.13544668587896294,0.0,0.0,0.0,0.21383285302593683,0.21383285302593683,0.21383285302593683,0.0,0.5542773666747214
54,0.6,0.6,0.0,0.37080086804364076,0.37080086804364076,0.35216138328530217,0.7229622513289429,0.6,0.1229622513289429,0.4590821201335298,0.6,0.6,0.0,0.4064917336569086,0.4064917336569086,0.35216138328530217,0.7586531169422108,0.6,0.15865311694221085,0.4590821201335298
55,0.6,0.6,0.0,0.26186501520065314,0.632665883244294,0.4391930835734872,0.7010580987741404,0.6,0.1010580987741404,0.38606453679242997,0.6,0.6,0.0,0.26088275443652403,0.6673744880934327,0.4391930835734872,0.7000758380100112,0.6,0.10007583801001119,0.38606453679242997
56,0.6,0.6,0.0,0.1476388982379192,0.7803047814822132,0.5394812680115273,0.6871201662494465,0.6,0.08712016624944652,0.32880676007626175,0.6,0.6,0.0,0.1692704383436977,0.8366449264371304,0.5394812680115273,0.708751706355225,0.6,0.10875170635522502,0.32880676007626175
57,1.069392198349592,0.6,0.469392198349592,0.5764803049002377,1.3567850863824509,0.5804034582132565,1.1568837631134943,0.6,0.5568837631134943,0.29262088419363647,1.0489474482505354,0.6,0.44894744825053545,0.5362801897252717,1.372925116162402,0.5804034582132565,1.1166836479385283,0.6,0.5166836479385283,0.29262088419363647
58,1.1881782578419726,0.6,0.5881782578419726,0.6355492521955506,1.9923343385780015,0.6167146974063401,1.2522639496018906,0.6,0.6522639496018906,0.29170186166397305,1.1166836479385283,0.6,0.5166836479385283,0.5645054628687071,1.9374305790311093,0.6167146974063401,1.1812201602750472,0.6,0.5812201602750472,0.29170186166397305
59,0.6093923241886792,0.6,0.00939232418867919,0.0076656614219985375,2.0,0.6276657060518736,0.6353313674738721,0.6,0.03533136747387211,0.327712262835332,0.6761556473267863,0.6,0.07615564732678637,0.06256942096889073,2.0,0.6276657060518736,0.6902351270207643,0.6,0.0902351270207643,0.327712262835332
60,0.6185116151137331,0.6,0.018511615113733115,0.0,2.0,0.6109510086455333,0.6109510086455333,0.6,0.010951008645533333,0.37591359548930986,0.6276657060518736,0.6,0.027665706051873573,0.0,2.0,0.6109510086455333,0.6109510086455333,0.6,0.010951008645533333,0.37591359548930986
61,0.621554536102082,0.6,0.021554536102082023,0.0,2.0,0.597118155619598,0.597118155619598,0.597118155619598,0.0,0.44121716438125685,0.6011527377521636,0.6,0.001152737752163624,-0.0103139693614418,1.9896860306385582,0.597118155619598,0.5868041862581562,0.5868041862581562,0.0,0.44121716438125685
62,0.6153469225888084,0.6,0.015346922588808432,0.0,2.0,0.5976945244956773,0.5976945244956773,0.5976945244956773,0.0,0.49942537279459615,0.6,0.6,0.0,0.003033520400423151,1.9927195510389812,0.5976945244956773,0.6007280448961004,0.6,0.0007280448961004549,0.49942537279459615
63,0.5926847889860815,0.5926847889860815,0.0,0.0,2.0,0.5953890489913548,0.5953890489913548,0.5953890489913548,0.0,0.5490583142695309,0.6,0.6,0.0,0.0024268163203396975,1.9951463673593208,0.5953890489913548,0.5978158653116945,0.5978158653116945,0.0,0.5490583142695309
64,0.6,0.6,0.0,-0.011777451303719433,1.9882225486962806,0.6512968299711821,0.6395193786674627,0.6,0.03951937866746269,0.5875078723502507,0.6,0.6,0.0,0.004853632640679173,2.0,0.6512968299711821,0.6561504626118613,0.6,0.056150462611861296,0.5875078723502507
65,0.6,0.6,0.0,-0.04481534516413188,1.9434072035321486,0.795389048991354,0.7505737038272221,0.6,0.15057370382722213,0.6114173863626724,0.6,0.6,0.0,-0.05399666312756013,1.9460033368724399,0.795389048991354,0.7413923858637939,0.6,0.14139238586379388,0.6114173863626724
66,0.6,0.6,0.0,-0.17239383454808266,1.771013368984066,0.7896253602305474,0.6172315256824648,0.6,0.017231525682464777,0.6231250277486127,0.6,0.6,0.0,-0.2056726831487936,1.7403306537236463,0.7896253602305474,0.5839526770817538,0.5839526770817538,0.0,0.6231250277486127
67,0.6,0.6,0.0,-0.21577078287209628,1.5552425861119696,0.7625360230547557,0.5467652401826594,0.5467652401826594,0.0,0.6342672896697271,0.6,0.6,0.0,-0.19960564234794465,1.5407250113757016,0.7625360230547557,0.562930380706811,0.562930380706811,0.0,0.6342672896697271
68,0.6,0.6,0.0,-0.17617469164208754,1.3790678944698822,0.7146974063400579,0.5385227146979703,0.5385227146979703,0.0,0.6386577062162142,0.6,0.6,0.0,-0.17109055058395328,1.3696344607917483,0.7146974063400579,0.5436068557561046,0.5436068557561046,0.0,0.6386577062162142
69,0.6,0.6,0.0,-0.13678737870757007,1.242280515762312,0.6299711815561956,0.4931838028486255,0.4931838028486255,0.0,0.662756160514868,0.6,0.6,0.0,-0.12073411193690298,1.2489003488548454,0.6299711815561956,0.5092370696192926,0.5092370696192926,0.0,0.662756160514868
70,0.6,0.6,0.0,-0.035367479500719834,1.206913036261592,0.4858789625360237,0.45051148303530386,0.45051148303530386,0.0,0.7188816163283066,0.6,0.6,0.0,-0.0315486121644164,1.217351736690429,0.4858789625360237,0.4543303503716073,0.4543303503716073,0.0,0.7188816163283066
71,0.6,0.6,0.0,0.10247927373289012,1.3093923099944822,0.34812680115273875,0.45060607488562887,0.45060607488562887,0.0,0.7512063723165239,0.6,0.6,0.0,0.12012740785681719,1.3374791445472463,0.34812680115273875,0.46825420900955594,0.46825420900955594,0.0,0.7512063723165239
72,0.055289642657112004,0.055289642657112004,0.0,-0.3093923099944822,1.0,0.21671469740634047,-0.09267761258814172,-0.09267761258814172,0.0,0.7705159484399042,0.02752161383285484,0.02752161383285484,0.0,-0.33747914454724626,1.0,0.21671469740634047,-0.12076444714090578,-0.12076444714090578,0.0,0.7705159484399042
73,-0.7221019234774861,-0.7221019234774861,0.0,-1.0,0.0,0.1429394812680119,-0.8570605187319881,-0.8570605187319881,0.0,0.7729687973249889,-0.7332853025936594,-0.7332853025936594,0.0,-1.0,0.0,0.1429394812680119,-0.8570605187319881,-0.8570605187319881,0.0,0.7729687973249889
74,0.1592456136983122,0.1592456136983122,0.0,0.0,0.0,0.0985590778097984,0.0985590778097984,0.0985590778097984,0.0,0.7482869261618317,0.1429394812680119,0.1429394812680119,0.0,0.0,0.0,0.0985590778097984,0.0985590778097984,0.0985590778097984,0.0,0.7482869261618317
75,0.09439611536229653,0.09439611536229653,0.0,0.0,0.0,0.07550432276657072,0.07550432276657072,0.07550432276657072,0.0,0.682302182621103,0.0985590778097984,0.0985590778097984,0.0,0.0,0.0,0.07550432276657072,0.07550432276657072,0.07550432276657072,0.0,0.682302182621103
76,0.08157432460282547,0.08157432460282547,0.0,0.0,0.0,0.09394812680115261,0.09394812680115261,0.09394812680115261,0.0,0.6014797837572886,0.07550432276657072,0.07550432276657072,0.0,0.0,0.0,0.09394812680115261,0.09394812680115261,0.09394812680115261,0.0,0.6014797837572886
77,0.10180452327060863,0.10180452327060863,0.0,0.0,0.0,0.17636887608069163,0.17636887608069163,0.17636887608069163,0.0,0.5082133396738404,0.09394812680115261,0.09394812680115261,0.0,0.0,0.0,0.17636887608069163,0.17636887608069163,0.17636887608069163,0.0,0.5082133396738404
78,0.18833619265426724,0.18833619265426724,0.0,0.0,0.0,0.3244956772334299,0.3244956772334299,0.3244956772334299,0.0,0.42010358306123113,0.42228590423376744,0.42228590423376744,0.0,0.25886002963481664,0.25886002963481664,0.3244956772334299,0.5833557068682466,0.5833557068682466,0.0,0.42010358306123113
79,0.6,0.6,0.0,0.2712521048383211,0.2712521048383211,0.4397694524495676,0.7110215572878886,0.6,0.11102155728788865,0.34654074897741005,0.6,0.6,0.0,0.29000455028060007,0.5488645799154167,0.4397694524495676,0.7297740027301677,0.6,0.1297740027301677,0.34654074897741005
80,0.6,0.6,0.0,0.176268581135391,0.4475206859737121,0.5365994236311236,0.7128680047665146,0.6,0.1128680047665146,0.2862347261446813,0.6,0.6,0.0,0.16866373426361303,0.7175283141790297,0.5365994236311236,0.7052631578947366,0.6,0.10526315789473661,0.2862347261446813
81,1.2522639496018906,0.6,0.6522639496018906,0.7686868771089554,1.2162075630826674,0.6074927953890488,1.3761796724980042,0.6,0.7761796724980042,0.24743726168491445,1.1812201602750472,0.6,0.5812201602750472,0.6785481438357089,1.3960764580147387,0.6074927953890488,1.2860409392247578,0.6,0.6860409392247578,0.24743726168491445
82,1.3261346710764856,0.6,0.7261346710764857,0.7837924369173326,2.0,0.6397694524495673,1.4235618893669,0.6,0.8235618893669,0.24594500583352286,1.181220160275047,0.6,0.581220160275047,0.6039235419852613,2.0,0.6397694524495673,1.2436929944348285,0.6,0.6436929944348285,0.24594500583352286
83,0.6435290028036575,0.6,0.04352900280365757,0.0,2.0,0.6484149855907783,0.6484149855907783,0.6,0.04841498559077828,0.28475020526558864,0.6397694524495673,0.6,0.03976945244956731,0.0,2.0,0.6484149855907783,0.6484149855907783,0.6,0.04841498559077828,0.28475020526558864
84,0.6609251678008233,0.6,0.060925167800823354,0.0,2.0,0.6207492795389052,0.6207492795389052,0.6,0.020749279538905263,0.3419827743356377,0.6484149855907783,0.6,0.04841498559077828,0.0,2.0,0.6207492795389052,0.6207492795389052,0.6,0.020749279538905263,0.3419827743356377
85,0.64701427641186,0.6,0.04701427641186007,0.0,2.0,0.5936599423631125,0.5936599423631125,0.5936599423631125,0.0,0.4139558648250099,0.6057636887608074,0.6,0.005763688760807462,-0.0157743060822082,1.9842256939177918,0.5936599423631125,0.5778856362809043,0.5778856362809043,0.0,0.4139558648250099
86,0.604062278884188,0.6,0.004062278884187975,-0.0034160746959350785,1.996583925304065,0.5948126801152737,0.5913966054193386,0.5913966054193386,0.0,0.48692711174439846,0.6,0.6,0.0,0.006673744880934196,1.990899438798726,0.5948126801152737,0.6014864249962079,0.6,0.0014864249962078802,0.48692711174439846
87,0.587629542588997,0.587629542588997,0.0,0.0034160746959350785,2.0,0.5965417867435158,0.5999578614394508,0.5999578614394508,0.0,0.5479305027006041,0.6,0.6,0.0,0.005460336720764514,1.9963597755194904,0.5965417867435158,0.6020021234642803,0.6,0.002002123464280303,0.5479305027006041
88,0.5951632373908831,0.5951632373908831,0.0,0.0,2.0,0.6282420749279537,0.6282420749279537,0.6,0.02824207492795372,0.5937007777236697,0.5999999999999999,0.5999999999999999,0.0,0.003640224480509602,2.0,0.6282420749279537,0.6318822994084633,0.6,0.03188229940846332,0.5937007777236697
89,0.6,0.6,0.0,-0.043616284743650424,1.9563837152563495,0.769452449567724,0.7258361648240735,0.6,0.12583616482407356,0.6138380896520628,0.6,0.6,0.0,-0.029728499924161822,1.9702715000758382,0.769452449567724,0.7397239496435621,0.6,0.13972394964356216,0.6138380896520628
90,0.6,0.6,0.0,-0.13511603277740136,1.8212676824789482,0.7544668587896253,0.6193508260122239,0.6,0.01935082601222393,0.6269716484481431,0.6,0.6,0.0,-0.1783709995449726,1.7919005005308657,0.7544668587896253,0.5760958592446527,0.5760958592446527,0.0,0.6269716484481431
91,0.6,0.6,0.0,-0.19008618290754842,1.6311814995713998,0.7089337175792508,0.5188475346717024,0.5188475346717024,0.0,0.6318019851251141,0.6,0.6,0.0,-0.1625966934627634,1.6293038070681023,0.7089337175792508,0.5463370241164874,0.5463370241164874,0.0,0.6318019851251141
92,0.6,0.6,0.0,-0.1446289234950736,1.4865525760763263,0.6536023054755041,0.5089733819804305,0.5089733819804305,0.0,0.6463957739523437,0.6,0.6,0.0,-0.11466707113605346,1.514636735932049,0.6536023054755041,0.5389352343394507,0.5389352343394507,0.0,0.6463957739523437
93,0.6,0.6,0.0,-0.0762140191736922,1.410338556902634,0.5706051873198842,0.494391168146192,0.494391168146192,0.0,0.6598777288733382,0.6,0.6,0.0,-0.05642347944789905,1.45821325648415,0.5706051873198842,0.5141817078719851,0.5141817078719851,0.0,0.6598777288733382
94,0.6,0.6,0.0,0.041496509604003085,1.451835066506637,0.43400576368876104,0.4755022732927641,0.4755022732927641,0.0,0.711670383471912,0.6,0.6,0.0,0.030941908084332392,1.4891551645684822,0.43400576368876104,0.46494767177309343,0.46494767177309343,0.0,0.711670383471912
