,gt_load_actual,gt_load_forecast,gt_opt_net_load,gt_opr_net_load,gt_bss_en,gt_bss_p_ch,forecast_load_actual,forecast_load_forecast,forecast_opt_net_load,forecast_opr_net_load,forecast_bss_en,forecast_bss_p_ch
2017-08-17 06:00:00,0.03279742765273318,0.03279742765273318,0.09969107413477386,0.10321179237067074,0.6312521367782253,0.07041436471793756,0.03279742765273318,0.03260249054520323,0.11266509411531082,0.11707385246337275,0.6596877324293737,0.08427642481063957
2017-08-17 07:00:00,0.06645230439442651,0.06645230439442651,0.14420181314750108,0.14829389255555764,0.7130937249393564,0.08184158816113112,0.06645230439442651,0.06359882259237848,0.14312825885631883,0.15016750046173216,0.7434029284966793,0.08371519606730564
2017-08-17 08:00:00,0.10760986066452317,0.10760986066452317,0.19359596085408276,0.1981215450745859,0.8036054093494192,0.09051168441006271,0.10760986066452317,0.11604047479670787,0.21129527219279967,0.20787806844988296,0.8436711362820392,0.10026820778535979
2017-08-17 09:00:00,0.14555198285101842,0.14555198285101842,0.22985059261915214,0.23428736155431706,0.8923407880527178,0.08873537870329865,0.14555198285101842,0.15944485659053848,0.22072120571869278,0.21005340298591768,0.9081725564169384,0.06450142013489926
2017-08-17 10:00:00,0.19614147909967852,0.19614147909967852,0.2555443027489285,0.2586707671515206,0.9548700761045599,0.06252928805184207,0.19614147909967852,0.19396885322913218,0.2507394298713039,0.2558999808282803,0.9679310581455401,0.05975850172860178
2017-08-17 11:00:00,0.24201500535905732,0.24201500535905732,0.27644239425035616,0.2782543620867403,0.9911094328322428,0.03623935672768298,0.24201500535905732,0.23254548555860777,0.25637506273724253,0.2670987708102518,0.9930148235967347,0.025083765451194492
2017-08-17 12:00:00,0.28274383708467354,0.28274383708467354,0.2911898758721003,0.2916344042293333,0.9999999999769026,0.008890567144659765,0.28274383708467354,0.2800812473077782,0.2867171648634161,0.28972901345902924,0.9999999999710903,0.006985176374355668
2017-08-17 13:00:00,0.3181136120042879,0.3181136120042879,0.29674071909218946,0.2956158299915527,0.9775022179641674,-0.022497782012735185,0.3181136120042879,0.31949445100036217,0.30161774819245196,0.2992960301012245,0.981182418068027,-0.018817581903063395
2017-08-17 14:00:00,0.3472668810289392,0.3472668810289392,0.29674071909868943,0.29408144741814995,0.9243167843533782,-0.05318543361078924,0.3472668810289392,0.3643890614275788,0.29879034870232235,0.27821560447603766,0.9121311415151254,-0.06905127655290152
2017-08-17 15:00:00,0.3828510182207938,0.3828510182207938,0.29674071911749106,0.2922085981120541,0.8336743642446385,-0.09064242010873973,0.3828510182207938,0.3887122120334639,0.3139940890407411,0.3042003624389803,0.8334804857333119,-0.07865065578181349
2017-08-17 16:00:00,0.41543408360128675,0.41543408360128675,0.29674071909396726,0.29049369990937146,0.7087339805527232,-0.12494038369191528,0.41543408360128675,0.41765755058769044,0.30321275490775335,0.29496587762240556,0.7130122797544307,-0.1204682059788812
2017-08-17 17:00:00,0.4435155412647381,0.4435155412647381,0.2967407191056262,0.2890157284656729,0.5542341677536581,-0.15449981279906513,0.4435155412647381,0.4406162150755868,0.3043192025103315,0.30004500172236404,0.5695417402120567,-0.14347053954237401
2017-08-17 18:00:00,0.4512325830653813,0.4512325830653813,0.2967407190957035,0.28860956836045726,0.39161115304873406,-0.162623014704924,0.4512325830653813,0.44313914205085086,0.31046197118312635,0.31157240320461865,0.4298815603512941,-0.13966017986076262
2017-08-17 19:00:00,0.43858520900321596,0.43858520900321596,0.2967407191068649,0.2892752196386359,0.242301163684154,-0.14930998936458006,0.43858520900321596,0.4354372657772746,0.30054402210011366,0.29659232092199395,0.2878886722700721,-0.14199288808122204
2017-08-17 20:00:00,0.3954983922829589,0.3954983922829589,0.2967407190709289,0.2915429467966115,0.1383457181978066,-0.10395544548634737,0.3954983922829589,0.3950322556304412,0.2923426924571677,0.2874041152584605,0.17979439524557367,-0.10809427702449843
2017-08-17 21:00:00,0.35412647374062217,0.35412647374062217,0.2967407190778721,0.2937204162008852,0.07793966065806965,-0.06040605753973696,0.35412647374062217,0.3691353049884066,0.2926190309480079,0.2735830273823078,0.09925094888725926,-0.08054344635831441
2017-08-17 22:00:00,0.35219721329046155,0.35219721329046155,0.29646675473075823,0.29353357270130015,0.01927602006890826,-0.05866364058916139,0.35219721329046155,0.33816791529580953,0.26845405102177505,0.2788141982651621,0.02586793386195982,-0.07338301502529944
2017-08-17 23:00:00,0.31532690246516676,0.31532690246516676,0.29954492304487157,0.29871429254906656,0.002663410152808035,-0.016612609916100224,0.31532690246516676,0.3129025656603192,0.2883280284991417,0.28945896861129566,8.088724134935887e-12,-0.025867933853871095
2017-08-18 00:00:00,0.244372990353698,0.244372990353698,0.2812692857442721,0.28321119602798656,0.04150161582709661,0.03883820567428858,0.244372990353698,0.24732905118490936,0.2683659363670718,0.26651708001913216,0.022144089673522882,0.022144089665434158
2017-08-18 01:00:00,0.1757770632368706,0.1757770632368706,0.27861800383120844,0.28403068491512096,0.14975523750534697,0.10825362167825035,0.1757770632368706,0.17218414757991185,0.2594913300375928,0.26767936056074526,0.11404638699739754,0.09190229732387466
2017-08-18 02:00:00,0.11982851018220826,0.11982851018220826,0.2755534373116143,0.2837494861078988,0.3136762134310375,0.16392097592569055,0.11982851018220826,0.114866680791167,0.25244434794988996,0.2646471071913903,0.2588649840065796,0.14481859700918204
2017-08-18 03:00:00,0.07867095391211179,0.07867095391211179,0.1864999148301515,0.19217512329952202,0.4271803828184477,0.11350416938741022,0.07867095391211179,0.07295473337131364,0.19702971832647959,0.20927620123333912,0.3894702313278069,0.13060524732122733
2017-08-18 04:00:00,0.047588424437299014,0.047588424437299014,0.11475630927249425,0.11829146110592556,0.49788341948707426,0.07070303666862655,0.047588424437299014,0.05063542413808546,0.1256538359781559,0.12655517374263633,0.4684369806331442,0.07896674930533731
2017-08-18 05:00:00,0.03365487674169343,0.03365487674169343,0.08724539631190212,0.09006594997349204,0.5542944927188729,0.05641107323179862,0.03365487674169343,0.03053185288660737,0.09405635084762046,0.10052276933223353,0.5353048732236843,0.0668678925905401
2017-08-18 06:00:00,0.04008574490889616,0.04008574490889616,0.10192695174558813,0.10518175210541403,0.6193904999153907,0.06509600719651787,0.04008574490889616,0.03427219088134865,0.11367856222669426,0.12367139895662838,0.6188905272714165,0.08358565404773222
2017-08-18 07:00:00,0.07309753483386941,0.07309753483386941,0.14674479956528513,0.1506209713932544,0.6969139364747757,0.07752343655938498,0.07309753483386941,0.06548352180374865,0.16094274901439498,0.17358093189770768,0.7193739243352547,0.10048339706383826
2017-08-18 08:00:00,0.11103965702036438,0.11103965702036438,0.19747038152214924,0.2020193670222432,0.7878936464766546,0.09097971000187882,0.11103965702036438,0.1301176671839325,0.21931642680767757,0.20493308820325393,0.8132673555181442,0.09389343118288955
2017-08-18 09:00:00,0.14276527331189742,0.14276527331189742,0.23472882220083868,0.2395690089844672,0.8846973821492243,0.09680373567256977,0.14276527331189742,0.15867412059415814,0.21582935005033216,0.20292867273944903,0.8734307549456959,0.06016339942755161
2017-08-18 10:00:00,0.19592711682743855,0.19592711682743855,0.2605789676514707,0.2639816966422093,0.952751961963995,0.06805457981477073,0.19592711682743855,0.192083675702033,0.2567537717204782,0.2640009021100124,0.9415045402282698,0.06807378528257386
2017-08-18 11:00:00,0.24587352625937864,0.24587352625937864,0.28210005709404756,0.2840067166116617,0.9908851523162782,0.03813319035228308,0.24587352625937864,0.2412647266851053,0.28825684582803746,0.29533891483088615,0.9909699287997773,0.049465388571507514
2017-08-18 12:00:00,0.2887459807073959,0.2887459807073959,0.29740508598340004,0.29786082836634764,0.9999999999752299,0.009114847658951776,0.2887459807073959,0.293991832630741,0.30257039955896897,0.29777605115816214,0.9999999992505435,0.00903007045076625
