,gt_load_actual,gt_load_forecast,gt_opt_net_load,gt_opr_net_load,gt_bss_en,gt_bss_p_ch,forecast_load_actual,forecast_load_forecast,forecast_opt_net_load,forecast_opr_net_load,forecast_bss_en,forecast_bss_p_ch
2017-09-01 21:00:00,0.8083601286173633,0.8083601286173633,0.7922650946149612,0.7914179875622032,3.2086694412569727e-12,-0.016942141055160106,0.8083601286173633,0.69391251703032,0.5848786711722699,0.6935876592931001,0.04419315385548145,-0.11477246932426324
2017-09-01 22:00:00,0.7676312968917478,0.7676312968917478,0.767631296893509,0.7676312968936015,5.062450261284693e-12,1.85378082002772e-12,0.7676312968917478,0.546232082568246,0.5482045026331326,0.7697075285389969,0.04626938550273058,0.0020762316472491328
2017-09-01 23:00:00,0.6947481243301186,0.6947481243301186,0.6947481243300427,0.6947481243300387,4.982634916381754e-12,-7.981534490293861e-14,0.6947481243301186,0.51545651282718,0.518080393199479,0.6975101036693806,0.04903136484199262,0.0027619793392620407
2017-09-02 00:00:00,0.5976420150053612,0.5976420150053612,0.6259958755782746,0.6274881840294806,0.029846169029102015,0.02984616902411938,0.5976420150053612,0.48321635464918866,0.539592918855077,0.6569857668010332,0.10837511663766458,0.05934375179567195
2017-09-02 01:00:00,0.5106109324758847,0.5106109324758847,0.6195569747887938,0.6252909770157891,0.1445262135690063,0.1146800445399043,0.5106109324758847,0.4380882580748214,0.513254816954379,0.5897336260333138,0.18749781019509365,0.07912269355742908
2017-09-02 02:00:00,0.43386923901393437,0.43386923901393437,0.6154390235280298,0.6249953279761401,0.33565230253121203,0.1911260889622057,0.43386923901393437,0.29943620149098144,0.48152404300378215,0.625540651132672,0.37916922231383127,0.19167141211873762
2017-09-02 03:00:00,0.3706323687031088,0.3706323687031088,0.47060308813290364,0.4758647049449981,0.44088463877310136,0.1052323362418893,0.3706323687031088,0.2448006274587028,0.32206853441743105,0.4519670076070333,0.46050386121775577,0.0813346389039245
2017-09-02 04:00:00,0.3136120042872459,0.3136120042872459,0.35179353329197993,0.3538030874501238,0.48107572193597925,0.040191083162877915,0.3136120042872459,0.19233858970179174,0.22285719110747393,0.3457368478721745,0.4926287048026844,0.032124843584928627
2017-09-02 05:00:00,0.27116827438370894,0.27116827438370894,0.28657718471957544,0.2873881800004105,0.4972956275526808,0.01621990561670155,0.27116827438370894,0.13760699114543626,0.1456409695903669,0.2796250937994254,0.5010855242184009,0.008456819415716472
2017-09-02 06:00:00,0.24844587352625966,0.24844587352625966,0.26227133758871546,0.26299899359200263,0.5118487476184238,0.014553120065742955,0.24844587352625966,0.13478301958604103,0.13972016659362213,0.25364287037634503,0.5062825210684863,0.0051969968500853855
2017-09-02 07:00:00,0.23901393354769568,0.23901393354769568,0.2666842412444167,0.26814057322845464,0.5409753872991827,0.029126639680758945,0.23901393354769568,0.11896922658141297,0.130802098717275,0.25146958842755046,0.518738175948341,0.01245565487985476
2017-09-02 08:00:00,0.2516613076098611,0.2516613076098611,0.30862236072695914,0.31162031089101694,0.6009343905803385,0.059959003281155825,0.2516613076098611,0.12023514829043475,0.15546258782069602,0.28874282290487296,0.555819691243353,0.03708151529501187
2017-09-02 09:00:00,0.280814576634513,0.280814576634513,0.38728093980276723,0.3928844326010964,0.7130042465469218,0.11206985596658339,0.280814576634513,0.18082918289193933,0.264753602250863,0.3691560706965379,0.6441611853053779,0.08834149406202492
2017-09-02 10:00:00,0.36848874598070835,0.36848874598070835,0.4897689050616084,0.49615207132902417,0.8406675718952377,0.12766332534831584,0.36848874598070835,0.25068720072487854,0.31114999614201844,0.43213379378822403,0.7078062331128936,0.06364504780751569
2017-09-02 11:00:00,0.47395498392283,0.47395498392283,0.5680591303134706,0.5730119801235043,0.9397245680959119,0.09905699620067426,0.47395498392283,0.24787194329629283,0.3438038041556774,0.5749358900906032,0.8087871392806668,0.10098090616777322
2017-09-02 12:00:00,0.5667738478027878,0.5667738478027878,0.6203820761040146,0.6232035618040792,0.9961542820972032,0.05642971400129134,0.5667738478027878,0.4072986686049439,0.47583687998699375,0.6389193334681035,0.8809326249459825,0.07214548566531563
2017-09-02 13:00:00,0.6435155412647383,0.6435155412647383,0.6471689731803143,0.6473612590706078,0.9999999999030728,0.0038457178058695102,0.6435155412647383,0.40706891655803945,0.45016288796462506,0.6888776164295652,0.9262947001108094,0.04536207516482694
2017-09-02 14:00:00,0.7196141479099688,0.7196141479099688,0.6501905442552066,0.6465366703786402,0.9269225223717441,-0.0730774775313286,0.7196141479099688,0.46961311659636024,0.5396331514557573,0.7933194477619657,0.9999999999628063,0.07370529985199688
2017-09-02 15:00:00,0.7684887459807086,0.7684887459807086,0.6501905443364743,0.643964323197304,0.8023980995883395,-0.12452442278340457,0.7684887459807086,0.5498392856284202,0.5359467937870377,0.7538650703582006,0.9853763243402983,-0.01462367562250798
2017-09-02 16:00:00,0.7959271168274397,0.7959271168274397,0.6501905442875671,0.6425201983644159,0.6489911811253157,-0.1534069184630238,0.7959271168274397,0.513691085372176,0.5271008704255247,0.8100426800414908,0.9994918875543495,0.014115563214051191
2017-09-02 17:00:00,0.7972132904608802,0.7972132904608802,0.6501905442508947,0.6424525049766849,0.49423039564112053,-0.1547607854841952,0.7972132904608802,0.5432859352145507,0.465565075075996,0.7154018587360857,0.917680455829555,-0.08181143172479442
2017-09-02 18:00:00,0.7989281886388013,0.7989281886388013,0.6501905442449967,0.6423622471716385,0.33766445417395763,-0.15656594146716288,0.7989281886388013,0.47640355903894244,0.43684992111727106,0.7572927803001999,0.8760450474909536,-0.041635408338601486
2017-09-02 19:00:00,0.7787781350482329,0.7787781350482329,0.6501905442296116,0.6434227762917895,0.20230909541751413,-0.1353553587564435,0.7787781350482329,0.42322277947781395,0.42880979288511967,0.7846592017927652,0.8819261142354858,0.00588106674453231
2017-09-02 20:00:00,0.7449088960342997,0.7449088960342997,0.6501905442945808,0.6452053678872272,0.10260556727044161,-0.09970352814707252,0.7449088960342997,0.5308839975690575,0.3691617639106054,0.574674965867508,0.7116921840686942,-0.17023393016679167
2017-09-02 21:00:00,0.7151125401929268,0.7151125401929268,0.6501905443181546,0.6467735971668508,0.034266624244365634,-0.06833894302607597,0.7151125401929268,0.45423501552437845,0.3233687305277171,0.5773585559859149,0.5739381998616823,-0.13775398420701193
2017-09-02 22:00:00,0.6827438370846747,0.6827438370846747,0.6501905441158568,0.6484772129069717,6.66625990519698e-11,-0.034266624177703035,0.6827438370846747,0.4201545123996452,0.3230803450613451,0.5805605030443588,0.4717548658213664,-0.10218333404031588
2017-09-02 23:00:00,0.6257234726688105,0.6257234726688105,0.6257234726098333,0.6257234726067292,4.581344880767026e-12,-6.208125417120278e-11,0.6257234726688105,0.4009676932349793,0.27265736694865783,0.4906599713147878,0.3366913644673437,-0.13506350135402267
2017-09-03 00:00:00,0.551339764201501,0.551339764201501,0.5513397641990048,0.5513397641988733,1.9537173355906405e-12,-2.6276275451763855e-12,0.551339764201501,0.40721052648747785,0.26519415233372484,0.4018488440396557,0.18720044430549843,-0.1494909201618453
2017-09-03 01:00:00,0.4896034297963569,0.4896034297963569,0.5124924202257609,0.5136971039325716,0.02409367413816846,0.024093674136214743,0.4896034297963569,0.30356673083911345,0.2548321623436223,0.4383038840116294,0.13590089852077092,-0.05129954578472752
2017-09-03 02:00:00,0.4199356913183279,0.4199356913183279,0.5036274430046502,0.5080322720407724,0.11219025486061297,0.08809658072244451,0.4199356913183279,0.2678833547827968,0.25862704219402577,0.4101922043827795,0.12615741158522248,-0.00974348693554844
2017-09-03 03:00:00,0.36806002143622807,0.36806002143622807,0.5057569955234726,0.5130042046859592,0.2571344381103441,0.14494418324973113,0.36806002143622807,0.2113572913087792,0.24918165359221217,0.4078751396293154,0.1659725297783098,0.03981511819308733
2017-09-03 04:00:00,0.32197213290460946,0.32197213290460946,0.448551935451593,0.45521403032248686,0.3903763355282215,0.13324189741787737,0.32197213290460946,0.13170353300367252,0.26852484136543975,0.4659945627591012,0.3099949596328016,0.1440224298544918
2017-09-03 05:00:00,0.28274383708467354,0.28274383708467354,0.3619901965392193,0.36616105756314277,0.4737935560066907,0.08341722047846922,0.28274383708467354,0.1742660734912947,0.25978381703588577,0.37276251450003256,0.4000136370481606,0.09001867741535903
2017-09-03 06:00:00,0.26066452304394505,0.26066452304394505,0.3132009020784108,0.31596597465917214,0.5290950076219177,0.055301451615227086,0.26066452304394505,0.1153542776402396,0.21377265705650828,0.36426281716633313,0.5036119311705487,0.10359829412238807
